"Date","Post ID","Network","Post Type","Content Type","Profile","Sent by","Link","Post","Linked Content","Impressions","Organic Impressions","Paid Impressions","Reach","Organic Reach","Paid Reach","Potential Reach","Engagement Rate (per Impression)","Engagements","Reactions","Likes","Dislikes","Love Reactions","Haha Reactions","Wow Reactions","Sad Reactions","Angry Reactions","Comments","Shares","Saves","Post Link Clicks","SproutLink Clicks","Other Post Clicks","Post Clicks (All)","Other Engagements","Subscribers Gained from Video","Annotation Clicks","Card Clicks","Video Views","Organic Video Views","Reels Skip Rate","Crossposted Reels Views","Facebook Reels Views","Paid Video Views","Partial Video Views","Organic Partial Video Views","Paid Partial Video Views","Full Video Views","Organic Full Video Views","Paid Full Video Views","Full Video View Rate","Follow Video Views","For You Video Views","Hashtag Video Views","Business Account Video Views","Others Video Views","Search Video Views","Sound Video Views","Unspecified Video Views","Estimated Minutes Watched","Story Taps Back","Story Taps Forward","Story Exits","Story Replies","Video Added to Playlists","Subscribers Lost from Video","Video Removed from Playlists","Average Video Time Watched (Seconds)","Video View Time (Seconds)","Poll Votes","Tags"
"4/28/2026 8:41 am","7454887606590390273","LinkedIn","Post","Photo","Heather Y. Anichini"," ","https://linkedin.com/feed/update/urn:li:share:7454887606590390273","Last week, our partners at Northern Trust hosted The Chicago Public Education Fund team for a day of connection, reflection, and work. 

We anchored in the one thing we know we can count on: CHANGE. 

We discussed how our individual and collective responses to those ever-present shifts create weather. ⛈️ 🌈 🌤️ 

We practiced naming the weather we create and describing it to others. 

☂️ We learned that some of us see Picture G as standing in the rain, and others see it as walking toward the light. ☀️

We talked about all the ways our individual weather interacts. We noticed that if one of us is Picture B and the other is Picture C, we can all end up living through Picture I!

Using the analogy helped us process and plan in new and important ways.

❓ I am curious: ",,"18,459","18,459","","13,959","","","","0.1%","18","16","16","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11/13/2025 11:22 am","7394786827427045376","LinkedIn","Post","Photo","Heather Y. Anichini"," ","https://linkedin.com/feed/update/urn:li:ugcPost:7394786827427045376","Thanks for all the feedback on last week's IAR post (see link in comments)! Several of you asked that we post comparisons across various student groups. You can see that data in the graphics below. Unfortunately, the lack of raw data makes it impossible to assess whether the obvious gaps are widening, shrinking, or staying the same. We hope that CPS or ISBE can release those data so we can all engage in this important conversation in the coming months.

Looking forward to continuing this important conversation and ensuring school leaders, parents, and school communities have access to data that is transparent, timely, and actionable. Clear, disaggregated information is essential to understanding where supports are needed most — and to celebrating the real progress happening in our schools.

As more data become available, we’ll keep sharing what we learn. In the meantime, please keep the questions and insights coming.",,"","","","","","","","","18","16","16","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11/6/2025 12:21 pm","7392264923629793280","LinkedIn","Post","Text","Heather Y. Anichini"," ","https://linkedin.com/feed/update/urn:li:share:7392264923629793280","Chicago Public Schools 2024–25 IAR Results: What the Data Show (and Don’t Show)

Last week, Chicago Public Schools (CPS) and the Illinois State Board of Education (ISBE) released the 2024–25 Illinois Assessment of Readiness (IAR) results — the statewide measure of student proficiency in reading and math. The data is available at the state, district, and school levels, disaggregated by demographic group.

Why this matters:
Statewide assessments help determine whether schools are providing students with the tools and environment they need to learn. In Illinois, they spotlight schools and districts achieving strong results — and illuminate opportunity gaps, helping direct resources where they’re needed most.

What’s different this year:
Under federal law, states must report the percentage of students in each achievement category, but they have discretion over the test and proficiency “cut scores.” For the 2024–25 school year, ISBE lowered those thresholds. Without access to the underlying scale scores, it’s impossible to track precise year-to-year changes — which is why we’re urging ISBE and CPS to release that data at the school level. (More on that next week!)

In the meantime, we can use the current data to explore key questions:
❓ Are our young people receiving the support they need to learn?
❓ Where are we seeing success?
❓ How can we expand those practices elsewhere?

Let’s start here: Are our young people receiving the support they need to learn?

CPS recalculated prior-year data using the lower proficiency thresholds and reported steady, though slowing, progress:
📘Reading (Grades 3–8): 28.7% (2022) → 34.3% (2023) → 40.0% (2024) → 40.6% (2025)
🧮Math (Grades 3–8): 21.1% (2022) → 24.4% (2023) → 25.5% (2024) → 26.2% (2025)

The bottom line:
Even with lower cut scores, only 4 in 10 CPS students meet reading proficiency standards — and fewer than 3 in 10 meet math benchmarks. Statewide, about 5 in 10 students are proficient in reading, and fewer than 4 in 10 in math.

Every family wants their child to be proficient in elementary reading and math. These skills are foundational for success in high school and beyond, as well as for navigating an increasingly information-rich world.

Meeting that goal takes focus, partnership, and persistence. The good news: we know it’s possible. Nineteen Chicago schools were recognized by ISBE as exemplary this year.

We’ll take a closer look at those stories and additional data points in the coming weeks.",,"","","","","","","","","18","18","18","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5/7/2026 5:23 am","7458099258945220608","LinkedIn","Post","Text","Heather Y. Anichini"," ","https://linkedin.com/feed/update/urn:li:ugcPost:7458099258945220608","Such well-deserved recognition of one of Chicago’s very best. 

In addition to all that Mariel Laureano said, Nicole’s Masterclass on Leadership has reshaped the way I approach my day. 

Nicole is a remarkable educator, leading an inspiring school, who generously shares her wisdom with so many of us.

Grateful for the Golden Apple Foundation and their recognition of leadership at its finest. #PrincipalPrideChi",,"316","316","","189","","","","5.38%","17","17","17","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4/23/2026 4:02 pm","7453186663909883904","LinkedIn","Post","Text","Heather Y. Anichini"," ","https://linkedin.com/feed/update/urn:li:ugcPost:7453186663909883904","A highlight of my week. Grateful for John Fitzpatrick and Mariel Laureano. Their expertise as long-time leaders and visionaries always inspires me; their championing of Chicago's young people always leaves me ready to do more and to be better. There is nothing accidental about the magic we saw at Locke - every decision is intentional and grounded in the students and families served.",,"860","860","","346","","","","1.98%","17","16","16","","","","","","","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CPS Budget 2026"
"5/4/2026 12:03 pm","7457112588376649728","LinkedIn","Post","Document","Heather Y. Anichini"," ","https://linkedin.com/feed/update/urn:li:ugcPost:7457112588376649728","FY27 Revenue Explainer #3: Local Property Taxes
CPS receives roughly $4B in property tax revenue annually.

In FY26, property tax revenue accounted for about 40% of the $10.25B total budget and 48% of the district's $9B operating budget. In Illinois, a school board’s power to increase a property tax levy is capped at 5% or the rate of inflation, whichever is less.

In December 2025, the Chicago Board of Education increased the levy by the maximum allowed: 2.9%. This generated roughly $73M in additional revenue for the FY26 budget. New property coming online and other shifts in the tax base added another $160M in new revenue for FY26.

This steady growth has helped CPS meet student needs, and the district has raised its levy to the cap for the last 15 years.

Another increase of around $240M, on par with FY26 growth, is expected in FY27. The total includes additional revenue from raising the cap and other increases in the tax base. The $240M is already assumed in the $520M deficit projected for FY27. 

Caps mean CPS can’t raise additional revenue from this source.

Bottom line: Property taxes remain the largest revenue source for all districts in Illinois, including CPS. In FY27, they will make a meaningful contribution to meeting the needs of Chicago’s students. But, even after significant new revenue, the $520M gap remains.

📌 Next: TIF surplus – a meaningful resource with long-term risks.",,"982","982","","694","","","","1.63%","16","15","15","","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CPS Budget 2026"
"5/1/2025 7:30 am","7323522087581626369","LinkedIn","Post","Text","Heather Y. Anichini"," ","https://linkedin.com/feed/update/urn:li:share:7323522087581626369","Recently, I shared one potential way to close the Chicago Public Schools' $529M budget gap: TIF. 

Last June, the city outlined a path that could help; it includes allowing TIF districts to expire and could eventually mean up to $300 million annually for CPS. That would narrow the structural gap over time. 

Of course, the gap for FY26 could also grow:

➡️ CPS could receive reduced revenue from the state ($2.6B in FY25) or the federal government ($1B in non-COVID funding in FY25).

➡️ CPS might also face pressure to reimburse the City of Chicago for a share of the Municipal Employees Annuity and Benefit Fund (MEABF).

What do you need to know about MEABF?

 📌 The total annual cost of the MEABF was $900M in FY25. 

📌 Beginning in FY17, a water/sewer tax helped the city fund this obligation. It generated $260M in revenue in FY25. Notably, the tax rate has remained stagnant since FY21.

📌 ~30% of the MEABF liability is attributed to CPS employees; however, under state law, the city is responsible for making all payments.

📌 The city requested that the CBOE reimburse some of this cost starting in FY21; the CBOE complied from FY21 through FY24, when CPS reimbursed the city $175M. 

📌 CPS did not receive any of the revenue from the water and sewer tax in any of those years.

In a tight fiscal environment, there are no easy options:

 🔁 Borrowing delays the problem.

 💰 Raising taxes is politically challenging for the city, especially with a recession looming.

 ✂️ Cutting $175M from CPS to make the reimbursement could impact classrooms; that’s the equivalent of 1,400 teacher positions.

These decisions are tough, and they matter. The consequences will be felt by students, educators, and communities citywide.",,"","","","","","","","","16","13","13","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CPS Budget 2025"
"3/25/2025 3:43 pm","7310400899858714624","LinkedIn","Post","Text","Heather Y. Anichini"," ","https://linkedin.com/feed/update/urn:li:share:7310400899858714624","Any collaboration between The Learning Accelerator and Leading Educators is bound to be useful in classrooms and schools; this set of resources is no exception. No matter where you are in your school’s AI journey, check them out. Shout out to Jin-Soo Huh and Chong-Hao Fu who continue to inspire with their thoughtful practicality and everyday excellence. Educator teams will lead the way, if you give them the tools and time to make magic happen.",,"","","","","","","","","16","15","15","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9/23/2024 4:55 pm","7244102106691870723","LinkedIn","Post","Photo","Heather Y. Anichini"," ","https://linkedin.com/feed/update/urn:li:share:7244102106691870723","Recently, I had the opportunity to visit Dr. Nicholas Kotis at Gray Elementary School with The Fund team. 

Dr. Kotis is a remarkable leader. His work is personally energizing and intellectually stimulating. Our team enjoyed talking with him about the history (and the stories) that have inspired his work, including his explanation of how this image (from Epcot) serves as his daily reminder to communicate with his team and families.

Our conversation also brought me back to my sabbatical promise to read voraciously and share some of my favorites. Inspired by Dr. Kotis’ love of history (and all things Greek), here are four books I loved this summer from VERY different genres and authors:

◾ Take My Hand
Many years ago, a colleague pushed me to read ""Bad Blood"", and it shaped my understanding of how people of color view the medical community, especially when the government is behind the solution. Dolen Perkins-Valdez’s book is historical fiction, but it made me want to know more about the true stories of ""Medical Apartheid"", especially in a world where quality, representative, and inclusive health care remains a profound social justice issue.

◾ Fruit of the Drunken Tree
I adore Isabelle Allende’s books, and this book by Ingrid Rojas Contreras offers similar insight into the recent past. I learned much about Colombia’s history during Pablo Escobar’s reign and its impact on its people, especially across class lines. It also made me think about the power one person can wield if the political conditions are right (or wrong!).

◾ King: A Life
This book offers a new look at one of our country’s most significant leaders. Jonathan Eig engaged with as many primary sources as possible and set out to tell parts of the story we might not already know. For my Chicago friends, the chapters on the work here are a must-read. For my church friends, the sections on radical love are an essential challenge.

◾ The Little Liar
There are many historical fiction books set in the World War II era. I appreciated Mitch Albom's take on the impact of the war on Greece. Told through the perspective of several different characters, this book made me think about my definition of truth and justice and reconsider what I thought I knew about a much-studied period of our past.

What inspires you in your work? What are you reading that makes you think or want to know more?
",,"","","","","","","","","16","14","14","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11/5/2025 12:34 pm","7391905876820942849","LinkedIn","Post","Text","Heather Y. Anichini"," ","https://linkedin.com/feed/update/urn:li:ugcPost:7391905876820942849","Thrilled to see the great work of Elizabeth Swanson and ABC featured all over my feed. This discussion about our shared future really matters!",,"","","","","","","","","15","15","15","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/18/2024 4:22 pm","7275274151450304512","LinkedIn","Post","Text","Heather Y. Anichini"," ","https://linkedin.com/feed/update/urn:li:share:7275274151450304512","Love seeing this piece on Joshua Long!",,"","","","","","","","","15","15","15","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11/14/2025 2:42 pm","7395199410730762240","LinkedIn","Post","Photo","Heather Y. Anichini"," ","https://linkedin.com/feed/update/urn:li:ugcPost:7395199410730762240","Elementary School Attendance in Chicago and Illinois: What the Data Tell Us (and What They Don’t)

Last week, we reviewed the recent IAR (elementary assessment) data. This week, let’s turn to something just as fundamental: attendance. We’ll examine the data to reveal how often both students and teachers are showing up in Chicago and across the state.

Why this matters
Attendance is the quiet engine of learning.
 ✅ When students have what they need to show up consistently, they build skills, confidence, and connection.
 ✅ When teachers are supported to be in the classroom daily, they build relationships, routines, and continuity.

When students or teachers need to miss school, classroom rhythm is disrupted, and learning suffers.

What’s changed since 2019
Throughout the 2010s, attendance among both elementary students and teachers in Illinois was relatively stable. COVID-19 changed that dramatically. Statewide absences reached record highs in 2020–21, and although the data indicate a recovery, we’re still not back to pre-pandemic norms.

Elementary Student Attendance (K–8)
Even with a gradual recovery, nearly one in three CPS elementary students misses more than 18 days in a typical 180-day school year.

Teacher Attendance Trends
The percentage of Chicago teachers missing more than 10 days per school year has also increased since 2018. We know that there is a correlation between teacher absences and student achievement, and that trust is built in classrooms over time. 

The bottom line
Teacher and student attendance build the ecosystem for trust and help foster learning. 

Patterns like these require time and attention to interrupt, but that investment pays off: when students, teachers, and families all have what they need to show up, learning flourishes.

Supporting young people and teachers begins with acknowledging that recovery is underway, albeit unevenly. Schools serving higher-need students continue to face deeper challenges tied to health, housing instability, transportation, and burnout. 

Addressing these trends requires connection — with educators, communities, families, and young people.

The good news
Some Chicago elementary schools are proving what’s possible.

Schools that have made the most significant gains in student attendance also report:
✅ Stronger teacher attendance
✅ More consistent communication with families, including home visits
✅ Targeted supports, from morning check-ins to transportation partnerships and “attendance champion” teams

The lesson is clear: showing up starts with feeling seen.

More to come on the bright spots across Chicago and Illinois, where both students and teachers are showing up and thriving every day.",,"","","","","","","","","14","14","14","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5/8/2026 3:33 pm","7458615183146668032","LinkedIn","Post","Document","Heather Y. Anichini"," ","https://linkedin.com/feed/update/urn:li:ugcPost:7458615183146668032","FY27 Revenue Explainer #6: Recap

Over the past two weeks, I’ve reviewed CPS’s major revenue sources and their impact on the district’s financial outlook. 

To recap, CPS is likely to receive around $9B in operating revenue for FY27 from three sources:

🇺🇸 Federal: $900M (10%) in stable funding for major streams, but smaller grants can be cut with little warning.
🏛️ State: $2.4B (26%) in support; this includes $70M in growth through the Evidence-Based Finding Formula.
🏙️ Local: $5.7B (62%) in total, with roughly $240M secured in growth through increased property tax revenue, along with up to $552M assumed in TIF surplus, level with FY26 actual revenue and $173M over the FY26 budgeted amount. 

Summary: These three sources could yield nearly $500M in new revenue over FY26, resulting in a deficit of about $350M. 

But that number isn’t firm: In the FY26 budget book, CPS assumed closer to $300M in new revenue, including less in TIF surplus. CPS projected a $520M+ gap relative to projected expenses at that time.

At this stage in the budget cycle, there is no room for additional growth through federal, state, or property tax sources. 

TIF surpluses could grow, but the city decides as late as December, too late for the CPS budget decisions underway now.

Bottom line: Principals will learn how much of the gap will be absorbed in their schools as they receive their school budgets, likely next week. When those budgets hit, I’ll dive into what cuts could mean for Chicago schools and students. ",,"1,312","1,312","","895","","","","0.99%","13","12","12","","","","","","","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CPS Budget 2026"
"5/5/2026 4:11 pm","7457537456511430656","LinkedIn","Post","Document","Heather Y. Anichini"," ","https://linkedin.com/feed/update/urn:li:ugcPost:7457537456511430656","FY27 Revenue Explainer #4: Tax Increment Financing Districts (TIF)

In FY26, CPS received $552M from TIF surpluses. That is about 5% of the $10.25B total budget, and 6% of the district’s $8.7B operating budget, a small but meaningful share.

⁉️ How do those dollars come to CPS?

Tax Increment Financing (TIF) is an economic development tool that sets aside increases in property tax revenue to fund redevelopment projects within a specific geographic area.

Taxing bodies, like CPS, don’t receive the incremental increases for the period the TIF is active, generally 23 years.

⌚ Over time, TIF districts may generate more property tax revenue than needed for planned projects. When that happens, state law requires the unused funds to be surplused. 

By law, CPS receives about 52% of the total. In 2019, the City of Chicago adopted a formal policy to declare surplus. In FY26, the City declared a surplus of over $1B, and CPS received $552M:

▶️ $397M ◀️ 
▪️Available to cover operating expenses for CPS, slightly above the $379M assumed in the budget CPS passed.

▶️$175M ◀️ 
▪️Returned as reimbursement to the City for Municipal Employees Annuity & Benefit Fund (MEABF) costs, per the district’s agreement with the City.

⏸️ Here's the catch. ⏸️ 

The City is not required to finalize the TIF surplus until December. CPS must pass its budget by August. That's a real calendar challenge, and it makes TIF funding risky to calculate and to count on.

What’s more, the amount available varies from year-to-year. Even with a formal process, politics often come into play. Counting on TIF dollars for steady-state operations is not a sustainable, long-term strategy.

📣 Bottom line: TIF surpluses are politically-dependent, variable in amount, and -- by design -- one-time sources of revenue. The total amount is only known after the CPS budget is passed. Still, we CAN make some plausible assumptions based on previous years, which we’ll do in the next post. 

📌 Next: The FY27 TIF outlook",,"831","831","","596","","","","1.56%","13","13","13","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CPS Budget 2026"
"3/17/2026 5:22 pm","7439798411870154752","LinkedIn","Post","Link","Heather Y. Anichini"," ","https://linkedin.com/feed/update/urn:li:share:7439798411870154752","Did you vote today? Good. ✅

But wait. You’re not done yet. 

Tomorrow — Wednesday, March 18 — Chicago Public Schools will hold Local School Council (LSC) elections.

🗳️If you’re connected to a CPS school, I hope you’ll take a moment to vote in these critical elections.

Local School Councils are one of the most distinctive features of Chicago Public Schools. Created through the 1988 Chicago School Reform Act, they bring civic engagement directly into our schools by giving families, educators, and community members a real voice in school governance.

LSCs play an important role in school leadership. They approve school budgets, evaluate and support principals, and help connect schools to the communities they serve. When LSCs are strong and engaged, schools are better positioned to meet the needs of students and families.

At The Chicago Public Education Fund, we see every day how critical strong leadership is to student success. Our work focuses on supporting school leaders across the city, and Local School Councils are essential partners in that effort.

It’s also worth remembering that LSC service is entirely voluntary. Running for a seat and serving a school community takes real commitment.
So to every parent, educator, community member, and student who stepped forward to run this year: thank you for your civic leadership.

If you’re part of a CPS school community, don’t forget to vote tomorrow.
Our schools — and our city — are stronger when communities show up.

You can use this CPS map to identify your voting location: https://lnkd.in/gMyUKAZr

#ChicagoSchools #LocalSchoolCouncils #CivicEngagement","https://schoolinfo.cps.edu/map-lscelection/","650","650","","417","","","","2%","13","13","13","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CPS Budget 2026"
"8/20/2025 3:58 pm","7364038264728510464","LinkedIn","Post","Text","Heather Y. Anichini"," ","https://linkedin.com/feed/update/urn:li:share:7364038264728510464","Yesterday, on the second day of school, the Chicago Board of Education held two public hearings on the FY26 budget.

Chicago Public Schools (CPS) team members reviewed the proposed plan, and we heard testimony from labor leaders, elected officials, parents, Local School Council members, educators, and nonprofit leaders (including our own Nelson Gerew).

The good news? There was some real consensus...

✅ Engaging the public matters. Families, educators, and students must have a voice, especially when choices are toughest.

✅ Protecting school budgets — already tight — is a shared value.

✅ All cuts have costs. Central office and citywide savings come with tradeoffs that families already feel.

There were also lengthy discussions around three challenging issues...

⚖️ TIF: The budget estimated TIF surplus revenue at $379M, level with last year. Some Board Members questioned whether the City would release those funds in the year ahead; some Aldermen testified that a TIF surplus is likely needed to close Chicago's budget gap. In any case, CPS is entitled to 52% of any surplus declared by the City. 

🏛️ MEABF: Legally, this pension payment is a City obligation, though CPS reimbursed the City for a few cycles.  The CPS budget includes at least partial reimbursement to the City if revenues exceed assumptions.

💸 Debt: CPS budget and finance leaders strongly urged against including new borrowing for operations, warning it could jeopardize refinancing savings and cost much more long-term. Some Board members asked for more explicit flexibility in the budget to account for unexpected revenue challenges. 

One other thing everyone seemed to agree on?
🚫 Choosing between bad options to keep schools whole is not sustainable.

The first step toward stability is passing a responsible budget next week. Only then can conversations about future investments in our students truly begin with the City, the State, and other partners.",,"","","","","","","","","13","13","13","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CPS Budget 2025"
"3/14/2025 10:00 am","7305996420438794241","LinkedIn","Post","Photo","Heather Y. Anichini"," ","https://linkedin.com/feed/update/urn:li:share:7305996420438794241","Did you know that 30% of people living in Cook County struggle with reading and comprehension? That means there’s likely at least one adult on your block or in your apartment building who may need support.

In recognition of National Literacy Month, the Illinois Literacy Foundation is seeking volunteers to dedicate an hour or two each week to tutoring their neighbors. Can you help?",,"","","","","","","","","13","13","13","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2/18/2025 3:21 pm","7297726909176561664","LinkedIn","Post","Link","Heather Y. Anichini"," ","https://linkedin.com/feed/update/urn:li:share:7297726909176561664","""If the new board rises to the occasion, CPS could become the national model for large urban districts — improving student outcomes despite financial turmoil and leadership change. If it fails, the hardest hit will be those students who can least afford to see their schools unravel.""

This is a powerful reminder of the opportunity ahead for the Board of Education and an important caution about what’s at stake for Chicago’s learners.

I appreciate the perspective shared in this piece and remain committed to working alongside CPS leaders, our principals, and the Board of Education to ensure we rise to the challenge—because Chicago’s young people deserve nothing less.

https://lnkd.in/gENjM2a5 ","https://www.chicagotribune.com/2025/02/17/opinion-chicago-public-schools-board-of-education-finances-students/","","","","","","","","","13","13","13","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/12/2024 11:50 am","7273031450587750400","LinkedIn","Post","Text","Heather Y. Anichini"," ","https://linkedin.com/feed/update/urn:li:ugcPost:7273031450587750400","This is such exciting and vital work, led by the Latino Policy Forum and talented educators like Dr. Olimpia Bahena. If you haven't read the report, you should check it out: https://lnkd.in/gZYcPUsx. ",,"","","","","","","","","13","13","13","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/4/2025 4:56 pm","7402480833745588224","LinkedIn","Post","Text","Heather Y. Anichini"," ","https://linkedin.com/feed/update/urn:li:ugcPost:7402480833745588224","Love to see data being used to drive professional development opportunities for school leaders and learning opportunities for students! Thank you Mira Weber for your strong leadership and vision!",,"","","","","","","","","12","11","11","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7/29/2025 6:33 pm","7356104710203887616","LinkedIn","Post","Text","Heather Y. Anichini"," ","https://linkedin.com/feed/update/urn:li:share:7356104710203887616","Love that my team has such deep connections to schools and all the ways we show up to support where we can. (Also, I appreciate the reminder on those 3rd-grade school supplies...)",,"","","","","","","","","12","12","12","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/30/2025 10:24 am","7389683647320244224","LinkedIn","Post","Text","Heather Y. Anichini"," ","https://linkedin.com/feed/update/urn:li:share:7389683647320244224","On Tuesday our team visited Everett Elementary School and left deeply inspired by what strong, steady leadership can make possible. 

For 14 years, Principal Rodolfo Rojas has led Everett with both heart and strategy — transforming a small McKinley Park school into a model of student engagement, academic strength, and community connection. 

Serving just over 100 students (more on the challenges of very small schools in a future post!), many of whom are English language learners, Everett continues to outperform expectations, maintaining strong student math and reading gains, a positive culture, and high engagement across classrooms. 

During our visit, Chicago Board of Education Member Yesenia López, The Chicago Public Education Fund staff, Board of Directors, and Leadership Council members had the privilege of hearing directly from teachers and students about what makes Everett special. What stood out most was the culture: students who know their voice matters, educators who collaborate seamlessly, and a principal who sees every challenge as an opportunity to grow.

I’ve known Rodolfo for most of his principal tenure, and I am grateful for the ways his leadership extends far beyond Everett — as a Fund Fellow, Executive Principal, and Cahn Fellow, he continues to invest in other school leaders across the district, shaping what’s possible for Chicago’s schools.

As we continue Principal Appreciation Month, let’s celebrate Rodolfo, for his dedication, innovation, and lasting commitment to excellence. His leadership continues to inspire all of us who believe in the power of great principals to transform lives and communities. 

Thank you to the entire Everett team for reminding us that great schools are defined by the ways in which they serve young people.

#SchoolLeadership #ChicagoEducation #PublicEducation #PrincipalLeadership #EverettElementary #TheFund #PrincipalPrideChi",,"","","","","","","","","11","11","11","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/21/2025 4:07 pm","7308957437049389056","LinkedIn","Post","Text","Heather Y. Anichini"," ","https://linkedin.com/feed/update/urn:li:share:7308957437049389056","📅 As we head into Spring Break, here's a quick save-the-date for the assistant principals in my network. 

🎉 🎉 We'll celebrate Chicago's #APWeek25 with a Happy Hour for YOU on Thursday, April 10. I hope to see you there! 🎉 🎉

Best wishes for a RESTFUL Spring Break, all! You earned every nap! 😴 ",,"","","","","","","","","11","11","11","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5/23/2024 10:00 am","7199355304176738304","LinkedIn","Post","Text","Heather Y. Anichini"," ","https://linkedin.com/feed/update/urn:li:ugcPost:7199355304176738304","Speaking of innovation and creativity in school leadership, our team The Chicago Public Education Fund sponsored a Design Challenge earlier this month. Participating teams started with the needs of their students and communities. They surfaced a clearer perspective around what might work in conversation with the people most impacted. Then, they co-created solutions with buy-in and enthusiasm. #ContinuousImprovement takes work, empathy, belief, and a team. Congratulations again to all participants and to our winners!",,"","","","","","","","","11","11","11","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11/25/2025 5:13 pm","7399223744331878400","LinkedIn","Post","Text","Heather Y. Anichini"," ","https://linkedin.com/feed/update/urn:li:share:7399223744331878400","📣 We're trying something new this season of gratitude. An anonymous donor will DOUBLE every gift through our Giving Tuesday campaign (which starts today!). Every dollar will support programs for Chicago's talented principals. Please consider joining us. #EveryGiftCounts #GivingTuesday #PrincipalPrideChi",,"","","","","","","","","10","10","10","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5/18/2026 9:23 am","7462145780708032512","LinkedIn","Post","Text","Heather Y. Anichini"," ","https://linkedin.com/feed/update/urn:li:ugcPost:7462145780708032512","School budgets are out.

For school leaders across Chicago, this moment isn't the starting line.
Principal Lisa Epstein of Lee Elementary started her budget process months before a single number was released. She knew what her school needed. Now she has to reconcile that with what she actually has.

This year, that math is especially hard.

Many schools across the city are navigating enrollment shifts and realigning resources, scheduling, and supports to meet students' needs. That’s never a simple equation.

As schools face $96M in cuts for FY27, school leaders are forced to make tough decisions.

The Fund will continue supporting school leaders through this process by creating spaces for collaboration, sharing practical tools and guidance, and advocating for the conditions leaders need to make decisions that best serve their students and communities.

School leaders can learn more and sign up for our budget support sessions here: https://lnkd.in/gUBkf5iz",,"279","279","","160","","","","3.23%","9","9","9","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CPS Budget 2026"
