"Date","Post ID","Network","Post Type","Content Type","Profile","Sent by","Link","Post","Linked Content","Impressions","Organic Impressions","Paid Impressions","Reach","Organic Reach","Potential Reach","Engagement Rate (per Impression)","Engagements","Reactions","Likes","Dislikes","Love Reactions","Haha Reactions","Wow Reactions","Sad Reactions","Angry Reactions","Comments","Shares","Saves","Post Link Clicks","SproutLink Clicks","Other Post Clicks","Post Clicks (All)","Other Engagements","Subscribers Gained from Video","Annotation Clicks","Card Clicks","Video Views","Organic Video Views","Reels Skip Rate","Crossposted Reels Views","Facebook Reels Views","Paid Video Views","Partial Video Views","Organic Partial Video Views","Paid Partial Video Views","Full Video Views","Organic Full Video Views","Paid Full Video Views","Full Video View Rate","Follow Video Views","For You Video Views","Hashtag Video Views","Business Account Video Views","Others Video Views","Search Video Views","Sound Video Views","Unspecified Video Views","Estimated Minutes Watched","Story Taps Back","Story Taps Forward","Story Exits","Story Replies","Video Added to Playlists","Subscribers Lost from Video","Video Removed from Playlists","Average Video Time Watched (Seconds)","Video View Time (Seconds)","Poll Votes","Tags"
"1/9/2025 2:51 pm","1877458092729741617","X","Post","Photo","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/1877458092729741617","We are thrilled to announce that Dr. Geoff Nagle has joined The Fund as our new chief operating officer. Dr. Nagle brings over two decades of leadership in nonprofit organizations, most recently serving as CEO of the Erikson Institute.

https://t.co/8rboKbWJp2 https://t.co/oINGh7aAJG","https://x.com/TheFundChicago/status/1877458092729741617/photo/1, https://bit.ly/407fTJ7","150","150","","","","3,760","13.33%","20","3","3","","","","","","","0","1","","3","","13","16","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/9/2025 2:48 pm","171215529722880_610013544914085","Facebook","Post","Photo","The Chicago Public Education Fund"," ","https://www.facebook.com/256370493611727/posts/610013544914085","We are thrilled to announce that Dr. Geoffrey Nagle has joined The Fund as our new chief operating officer.
 
Dr. Nagle brings over two decades of leadership in nonprofit organizations, most recently serving as CEO of the Erikson Institute, a national leader in early childhood development and education. His extensive experience in uniting policy, data, and research to achieve positive outcomes will be invaluable as we continue our mission to support Chicago's school leaders and improve public education across the city.
 
“I am incredibly excited to join an organization that has been devoted to improving public education in Chicago for 25 years,"" Dr. Nagle shared. ""I look forward to working with The Fund’s passionate and innovative team as we support principals across the city.”

https://bit.ly/407fTJ7","https://www.facebook.com/photo.php?fbid=610002611581845&set=a.254107080504735&type=3","660","660","0","175","175","","7.58%","50","9","9","","0","0","0","0","0","4","0","","","","37","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/9/2025 2:45 pm","7283222396558278656","LinkedIn","Post","Photo","The Chicago Public Education Fund"," ","https://linkedin.com/feed/update/urn:li:share:7283222396558278656","We are thrilled to announce that Dr. Geoff Nagle has joined The Fund as our new chief operating officer.
 
Dr. Nagle brings over two decades of leadership in nonprofit organizations, most recently serving as CEO of the Erikson Institute, a national leader in early childhood development and education. His extensive experience in uniting policy, data, and research to achieve positive outcomes will be invaluable as we continue our mission to support Chicago's school leaders and improve public education across the city.
 
“I am incredibly excited to join an organization that has been devoted to improving public education in Chicago for 25 years,"" Dr. Nagle shared. ""I look forward to working with The Fund’s passionate and innovative team as we support principals across the city.”

https://bit.ly/407fTJ7",,"3,852","3,852","","","","","8.9%","343","106","106","","","","","","","11","1","","225","","","225","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/7/2025 3:22 pm","1876741175052235001","X","Post","Link","'@TheFundChicago","Cheyane Bligen","https://twitter.com/TheFundChicago/status/1876741175052235001","School leaders, we are excited to offer support services for the new year. This is a no-cost opportunity for Principals and Assistant Principals to receive mental and emotional support in a small, therapeutic setting with their peers. 

RSVP here: https://t.co/cWedjvfz3e","https://bit.ly/4fHuaC4","184","184","","","","8,421","7.61%","14","4","4","","","","","","","0","3","","3","","4","7","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/7/2025 3:21 pm","7282506565457219584","LinkedIn","Post","Link","The Chicago Public Education Fund"," ","https://linkedin.com/feed/update/urn:li:share:7282506565457219584","School leaders, we are excited to offer support services for the new year. This is a no-cost opportunity for Principals and Assistant Principals to receive mental and emotional support in a small, therapeutic setting with their peers. Principal Paul Riskus, EdD, from Walt Disney Magnet, will lead our first three sessions. RSVPs are limited; breakfast will be provided!

RSVP here: https://bit.ly/4fHuaC4","https://bit.ly/4fHuaC4","1,500","1,500","","","","","5.67%","85","19","19","","","","","","","0","5","","61","","","61","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/7/2025 3:20 pm","171215529722880_608699145045525","Facebook","Post","Link","The Chicago Public Education Fund"," ","https://www.facebook.com/256370493611727/posts/608699145045525","School leaders, we are excited to offer support services for the new year. This is a no-cost opportunity for Principals and Assistant Principals to receive mental and emotional support in a small, therapeutic setting with their peers. Principal Paul Riskus, EdD, from Walt Disney Magnet School will lead our first three sessions. RSVPs are limited; breakfast will be provided!

RSVP here: ","https://bit.ly/4fHuaC4","104","104","0","62","62","","0.96%","1","0","0","","0","0","0","0","0","0","0","","1","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/3/2025 8:35 am","7280954990653800451","LinkedIn","Post","Link","The Chicago Public Education Fund"," ","https://linkedin.com/feed/update/urn:li:share:7280954990653800451","We're hiring a Manager of Fundraising! If you are detail-oriented and data-driven, this may be your perfect role. #Hiring #Fundraising 

https://bit.ly/4eQorcP","https://bit.ly/4eQorcP","359","359","","","","","6.96%","25","3","3","","","","","","","0","0","","22","","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/3/2025 8:35 am","171215529722880_605913661990740","Facebook","Post","Link","The Chicago Public Education Fund"," ","https://www.facebook.com/256370493611727/posts/605913661990740","We're hiring a Manager of Fundraising! If you are detail-oriented and data-driven, this may be your perfect role. #Hiring #Fundraising 

","https://bit.ly/4eQorcP","106","106","0","76","76","","0%","0","0","0","","0","0","0","0","0","0","0","","0","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/3/2025 8:35 am","1875189131837633006","X","Post","Link","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/1875189131837633006","We're hiring a Manager of Fundraising! If you are detail-oriented and data-driven, this may be your perfect role. #Hiring #Fundraising 

https://t.co/tevr4Y0Z0l","https://bit.ly/4eQorcP","97","97","","","","3,081","1.03%","1","0","0","","","","","","","0","0","","0","","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/26/2024 1:36 pm","7278131463873560576","LinkedIn","Post","Link","The Chicago Public Education Fund","Cheyane Bligen","https://linkedin.com/feed/update/urn:li:share:7278131463873560576","Our team is expanding! Check out these new roles⬇️ 

Manager of Fundraising: https://bit.ly/4eQorcP

Associate of Data: https://bit.ly/4fzmbaf","https://bit.ly/4eQorcP","1,355","1,355","","","","","7.23%","98","6","6","","","","","","","0","1","","91","","","91","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/26/2024 1:36 pm","1872365768202985915","X","Post","Link","'@TheFundChicago","Cheyane Bligen","https://twitter.com/TheFundChicago/status/1872365768202985915","Our team is expanding! Check out these new roles⬇️ 

Manager of Fundraising: https://t.co/tevr4Y0raN

Associate of Data: https://t.co/7XgjLfVcB4","https://bit.ly/4eQorcP, https://bit.ly/4fzmbaf","106","106","","","","3,081","4.72%","5","0","0","","","","","","","0","0","","2","","3","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/26/2024 1:36 pm","171215529722880_600726502509456","Facebook","Post","Link","The Chicago Public Education Fund","Cheyane Bligen","https://www.facebook.com/256370493611727/posts/600726502509456","Our team is expanding! Check out these new roles⬇️ 

Manager of Fundraising: https://bit.ly/4eQorcP

Associate of Data: https://bit.ly/4fzmbaf","https://bit.ly/4eQorcP","103","103","0","93","93","","14.56%","15","1","1","","0","0","0","0","0","1","0","","6","","7","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/24/2024 10:08 am","7277354359011569664","LinkedIn","Post","Link","The Chicago Public Education Fund","Cheyane Bligen","https://linkedin.com/feed/update/urn:li:share:7277354359011569664","We're hiring a Manager of Fundraising! If you are energized by executing high-impact campaigns, enjoy creating systems that support long-term sustainability, and have ideas for generating sustainable revenue in the nonprofit sector, this role is for you.

https://bit.ly/4eQorcP","https://bit.ly/4eQorcP","576","576","","","","","5.38%","31","5","5","","","","","","","0","2","","24","","","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/24/2024 10:08 am","171215529722880_599230015992438","Facebook","Post","Link","The Chicago Public Education Fund","Cheyane Bligen","https://www.facebook.com/256370493611727/posts/599230015992438","We're hiring a Manager of Fundraising! If you are energized by executing high-impact campaigns, enjoy creating systems that support long-term sustainability, and have ideas for generating sustainable revenue in the nonprofit sector, this role is for you.

","https://bit.ly/4eQorcP","84","84","0","73","73","","5.95%","5","0","0","","0","0","0","0","0","0","0","","3","","2","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/24/2024 10:08 am","1871588665899589882","X","Post","Link","'@TheFundChicago","Cheyane Bligen","https://twitter.com/TheFundChicago/status/1871588665899589882","We're hiring a Manager of Fundraising! If you are energized by executing high-impact campaigns, enjoy creating systems that support long-term sustainability, and have ideas for generating sustainable revenue in the nonprofit sector, this role is for you.

https://t.co/tevr4Y0raN","https://bit.ly/4eQorcP","131","131","","","","3,080","1.53%","2","0","0","","","","","","","0","0","","2","","0","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/20/2024 11:40 am","7275927983612170240","LinkedIn","Post","Text","The Chicago Public Education Fund"," ","https://linkedin.com/feed/update/urn:li:share:7275927983612170240","What an honor to work alongside Kimberly Evans and witness her dedication and passion for Chicago's students and educators. Your leadership and advocacy have made a lasting impact. Thank you for your service.",,"761","761","","","","","5.39%","41","13","13","","","","","","","0","0","","28","","","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/19/2024 4:49 pm","171215529722880_596007669648006","Facebook","Post","Photo","The Chicago Public Education Fund"," ","https://www.facebook.com/256370493611727/posts/596007669648006","Statement on the December 20th Special Meeting of the Chicago Board of Education by The Chicago Public Education Fund:

""At The Fund, we help educators navigate complex school-based challenges, including leadership transitions. Replacing a principal requires time, thoughtful planning, and open communication with the affected communities. We invest in these efforts because poorly managed leadership changes can disrupt student learning. The adverse effects persist for more than two years.

Leadership transitions at the top of a school district affect every student, school, and community in the system. Over the past several months, hundreds of school leaders have voiced concerns about a potential leadership change in Chicago Public Schools (CPS). If such a transition occurs, CPS’s 320,000 students deserve a process that is strategic, transparent, and well-communicated. This cannot be achieved through board meetings called on short notice with limited public input.

In the last 25 years, The Fund has supported the CPS community through 10 CEO transitions. We have seen how challenging it becomes for school leaders to maintain focus when district-level changes create instability and distraction. Given the potential harm that a rushed decision could cause to principals, students, and school communities, we urge the Chicago Board of Education to delay any consideration of CPS CEO Pedro Martinez’s employment status. They are responsible for ensuring a transparent process grounded in meaningful community engagement and stakeholder input. Students’ educational success depends on their leadership in this critical moment.""

https://thefundchicago.org/the-chicago-public-education-fund-urges-school-board-to-postpone-changes-in-cps-leadership/","https://www.facebook.com/photo.php?fbid=596002996315140&set=a.254107080504735&type=3","379","379","0","360","360","","16.89%","64","20","16","","4","0","0","0","0","0","1","","2","","41","43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/19/2024 4:48 pm","7275643252907683840","LinkedIn","Post","Photo","The Chicago Public Education Fund"," ","https://linkedin.com/feed/update/urn:li:share:7275643252907683840","Statement on the December 20th Special Meeting of the Chicago Board of Education by The Chicago Public Education Fund:
 
""At The Fund, we help educators navigate complex school-based challenges, including leadership transitions. Replacing a principal requires time, thoughtful planning, and open communication with the affected communities. We invest in these efforts because poorly managed leadership changes can disrupt student learning. The adverse effects persist for more than two years.

Leadership transitions at the top of a school district affect every student, school, and community in the system. Over the past several months, hundreds of school leaders have voiced concerns about a potential leadership change in Chicago Public Schools (CPS). If such a transition occurs, CPS’s 320,000 students deserve a process that is strategic, transparent, and well-communicated. This cannot be achieved through board meetings called on short notice with limited public input.

In the last 25 years, The Fund has supported the CPS community through 10 CEO transitions. We have seen how challenging it becomes for school leaders to maintain focus when district-level changes create instability and distraction. Given the potential harm that a rushed decision could cause to principals, students, and school communities, we urge the Chicago Board of Education to delay any consideration of CPS CEO Pedro Martinez’s employment status. They are responsible for ensuring a transparent process grounded in meaningful community engagement and stakeholder input. Students’ educational success depends on their leadership in this critical moment.""



https://lnkd.in/e7g3C5Hd",,"5,596","5,596","","","","","10.31%","577","144","144","","","","","","","2","9","","422","","","422","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/19/2024 4:48 pm","1869877544205324792","X","Post","Photo","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/1869877544205324792","Statement on the December 20th Special Meeting of the Chicago Board of Education by The Chicago Public Education Fund: https://t.co/TvK51DvfwZ","https://twitter.com/TheFundChicago/status/1869877544205324792/photo/1","502","502","","","","7,496","10.96%","55","5","5","","","","","","","0","3","","","","46","46","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/19/2024 10:33 am","171215529722880_595837589665014","Facebook","Post","Photo","The Chicago Public Education Fund"," ","https://www.facebook.com/256370493611727/posts/595837589665014","It's been a few busy weeks at The Fund!

On December 5, our Educator Advisory Committee met for its second session of the school year. These school leaders shared valuable insights on our programming, the 5Essentials Survey, and the school-based budget process. They will continue guiding us as we enhance our programs, develop budget recommendations for CPS, and honor outstanding school leaders through the School Leader Innovation Awards.
 
We also recently launched a Masterclass aimed at helping principals effectively collaborate with their Local School Councils (LSCs) for success. Principal William Hook from the Chicago High School For Agricultural Sciences led participants on a tour of his school, where they explored how to leverage community partnerships to create opportunities for students. Participants also observed his LSC meeting in action and collected practical tools to enhance their work with LSCs to improve student outcomes.
 
Network 6 joined us for their mid-year retreat as part of our Network Strategy Pilot. As National SAMs Innovation Project members, school leaders in the network will focus on time management and leadership tools like Timetrack to boost their effectiveness and drive instructional leadership.
 
The momentum is strong, and we’re excited for what’s ahead as we continue to support CPS leaders and their incredible work.","https://www.facebook.com/256370493611727/posts/595837589665014","256","256","0","243","243","","33.98%","87","2","2","","0","0","0","0","0","0","1","","","","84","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/19/2024 10:30 am","1869782345240412239","X","Post","Photo","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/1869782345240412239","It's been a few busy weeks at The Fund!
✨ Educator Advisory Committee met for its second session of the school year.
✨ Launched a Masterclass aimed at helping principals effectively collaborate with their LSCs for success
✨ @CPSNetwork6 joined us for their mid-year retreat https://t.co/CX1l0uvrc5","https://twitter.com/TheFundChicago/status/1869782345240412239/photo/1","183","183","","","","3,753","7.1%","13","3","3","","","","","","","0","1","","","","9","9","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/19/2024 10:26 am","7275547126250549249","LinkedIn","Post","Photo","The Chicago Public Education Fund"," ","https://linkedin.com/feed/update/urn:li:ugcPost:7275547126250549249","It's been a few busy weeks at The Fund!

On December 5, our Educator Advisory Committee met for its second session of the school year. These school leaders shared valuable insights on our programming, the 5Essentials Survey, and the school-based budget process. They will continue guiding us as we enhance our programs, develop budget recommendations for CPS, and honor outstanding school leaders through the School Leader Innovation Awards.
 
We also recently launched a Masterclass aimed at helping principals effectively collaborate with their Local School Councils (LSCs) for success. Principal William Hook from the Chicago High School for Agricultural Sciences led participants on a tour of his school, where they explored how to leverage community partnerships to create opportunities for students. Participants also observed his LSC meeting in action and collected practical tools to enhance their work with LSCs to improve student outcomes.
 
Network 6 joined us for their mid-year retreat as part of our Network Strategy Pilot. As National SAMs Innovation Project members, school leaders in the network will focus on time management and leadership tools like Timetrack to boost their effectiveness and drive instructional leadership.
 
The momentum is strong, and we’re excited for what’s ahead as we continue to support CPS leaders and their incredible work.",,"1,438","1,438","","","","","20.31%","292","35","35","","","","","","","0","0","","257","","","257","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/18/2024 12:44 pm","171215529722880_595179833064123","Facebook","Post","Link","The Chicago Public Education Fund"," ","https://www.facebook.com/256370493611727/posts/595179833064123","The Fund is hiring an Associate of Data! In this role, you'll support efforts to improve leadership quality in Chicago's public schools through data collection, analysis, and reporting. Working closely with the Data & Strategy team, you’ll help track program participation, analyze impact, and contribute to strategic insights for school leadership development.","https://dc1prodrecruiting.paylocity.com/Recruiting/Jobs/Details/2922577/Chicago-Public-Education-Fund?source=LinkedIn_Feed","1,111","1,111","0","1,036","1,036","","10.08%","112","7","7","","0","0","0","0","0","0","2","","59","","44","103","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/18/2024 12:43 pm","1869453500981354734","X","Post","Link","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/1869453500981354734","The Fund is hiring an Associate of Data! In this role, you'll support efforts to improve leadership quality in Chicago's public schools through data collection, analysis, and reporting.

https://t.co/8nnNGTuIw1","https://dc1prodrecruiting.paylocity.com/Recruiting/Jobs/Details/2922577/Chicago-Public-Education-Fund?source=LinkedIn_Feed","132","132","","","","3,075","6.82%","9","1","1","","","","","","","0","0","","5","","3","8","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/18/2024 12:42 pm","7275218773089914880","LinkedIn","Post","Text","The Chicago Public Education Fund"," ","https://linkedin.com/feed/update/urn:li:share:7275218773089914880","The Fund is hiring an Associate of Data! In this role, you'll support efforts to improve leadership quality in Chicago's public schools through data collection, analysis, and reporting. Working closely with the Data & Strategy team, you’ll help track program participation, analyze impact, and contribute to strategic insights for school leadership development.
",,"3,093","3,093","","","","","9.44%","292","17","17","","","","","","","1","12","","262","","","262","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/17/2024 3:09 pm","171215529722880_594545796460860","Facebook","Post","Link","The Chicago Public Education Fund"," ","https://www.facebook.com/256370493611727/posts/594545796460860","We're hiring for a Manager of Fundraising! If you are detail-oriented and data-driven, this may be your perfect role. #Hiring #Fundraising

","https://recruiting.paylocity.com/recruiting/jobs/Details/2864664/Chicago-Public-Education-Fund/Manager-Fundraising","101","101","0","95","95","","3.96%","4","0","0","","0","0","0","0","0","0","0","","3","","1","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/17/2024 3:09 pm","1869127817860182309","X","Post","Link","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/1869127817860182309","We're hiring for a Manager of Fundraising! If you are detail-oriented and data-driven, this may be your perfect role. #Hiring #Fundraising

https://t.co/A8Ki0O4RAS","https://recruiting.paylocity.com/recruiting/jobs/Details/2864664/Chicago-Public-Education-Fund/Manager-Fundraising","125","125","","","","3,074","8.8%","11","1","1","","","","","","","0","0","","3","","7","10","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/17/2024 3:06 pm","7274892860171157505","LinkedIn","Post","Text","The Chicago Public Education Fund"," ","https://linkedin.com/feed/update/urn:li:share:7274892860171157505","We're hiring for a Manager of Fundraising! If you are detail-oriented and data-driven, this may be your perfect role. #Hiring #Fundraising ",,"848","848","","","","","3.89%","33","9","9","","","","","","","0","3","","21","","","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/12/2024 10:04 am","7273004671290544128","LinkedIn","Post","Video","The Chicago Public Education Fund"," ","https://linkedin.com/feed/update/urn:li:ugcPost:7273004671290544128","Local decision-making in schools means empowering great principals like Gregory Jones to lead their schools with vision and purpose. That’s what makes Chicago Public Schools special - and we need to preserve it.",,"843","843","","","","","8.9%","75","16","16","","","","","","","0","0","","59","","","59","","","","","374","374","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/12/2024 10:04 am","171215529722880_591034373478669","Facebook","Post","Video","The Chicago Public Education Fund"," ","https://www.facebook.com/256370493611727/videos/859922353023094","Local decision-making in schools means empowering great principals like Greg Jones to lead their schools with vision and purpose. That’s what makes Chicago Public Schools special - and we need to preserve it.","https://www.facebook.com/256370493611727/videos/859922353023094","82","82","0","72","72","","0%","0","0","0","","0","0","0","0","0","0","0","","","","0","0","","","","","28","28","","","","0","26","26","0","2","2","0","","","","","","","","","","","","","","","","","","5.67","402.69","",""
"12/12/2024 10:03 am","1867238831453319385","X","Post","Video","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/1867238831453319385","Local decision-making in schools means empowering great principals like Greg Jones to lead their schools with vision and purpose. That’s what makes Chicago Public Schools special - and we need to preserve it. https://t.co/oMSBkXAZCg","https://twitter.com/TheFundChicago/status/1867238831453319385/video/1","646","646","","","","20,473","4.8%","31","4","4","","","","","","","0","3","","1","","23","24","0","","","","222","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/11/2024 11:54 am","1866904323927720186","X","'@Reply","Text","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/1866904323927720186","'@mwillisaka @gillespie_tech @ChiPubSchools Great work!!",,"18","18","","","","","16.67%","3","1","1","","","","","","","0","0","","","","2","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/10/2024 10:46 pm","171215529722880_590106293571477","Facebook","Post","Photo","The Chicago Public Education Fund"," ","https://www.facebook.com/256370493611727/posts/590106293571477","","https://www.facebook.com/photo.php?fbid=10200405127468192&set=p.10200405127468192&type=3","132","132","0","119","119","","13.64%","18","0","0","","0","0","0","0","0","0","0","","","","18","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/10/2024 3:44 pm","1866599876227895539","X","Post","Video","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/1866599876227895539","Former Kenwood principal shared the value of principal-teacher collaboration and local decision-making. Local leadership, where principals set the vision in partnership with teachers, is essential for creating thriving schools. It's important to retain this aspect of their role. https://t.co/IT49hLeOSK","https://twitter.com/TheFundChicago/status/1866599876227895539/video/1","324","324","","","","3,078","3.09%","10","4","4","","","","","","","0","0","","","","5","5","1","","","","102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/10/2024 3:41 pm","7272364785999007748","LinkedIn","Post","Video","The Chicago Public Education Fund"," ","https://linkedin.com/feed/update/urn:li:ugcPost:7272364785999007748","At a press conference this week, former Kenwood Academy principal Gregory Jones emphasized the importance of collaboration between principals and teachers in local decision-making. He stated that local leadership—where principals work closely with teachers to set a shared vision—is essential for creating successful schools. It is important to ensure the proper conditions for principals to maintain this vital aspect of their role.




Chicago Public Schools
CHICAGO PRINCIPALS & ADMINISTRATORS ASSOCIATION
Department of Principal Quality (DPQ)",,"2,526","2,526","","","","","12.43%","314","76","76","","","","","","","16","2","","220","","","220","","","","","1,183","1,183","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/10/2024 3:41 pm","171215529722880_589934333588673","Facebook","Post","Video","The Chicago Public Education Fund"," ","https://www.facebook.com/256370493611727/videos/628456126180176","At a press conference this week, former Kenwood Academy principal Gregory Jones emphasized the importance of collaboration between principals and teachers in local decision-making. He stated that local leadership—where principals work closely with teachers to set a shared vision—is essential for creating successful schools. It is important to ensure the proper conditions for principals to maintain this vital aspect of their role.","https://www.facebook.com/256370493611727/videos/628456126180176","151","151","0","141","141","","5.96%","9","2","1","","1","0","0","0","0","0","1","","","","6","6","","","","","79","79","","","","0","60","60","0","19","19","0","","","","","","","","","","","","","","","","","","12.75","2,027.44","",""
"12/5/2024 9:01 am","1864686534613442786","X","'@Reply","Text","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/1864686534613442786","'@BeulahMcLoyd @modernclassproj Yes! We are excited to support another Black owned business!",,"20","20","","","","","10%","2","1","1","","","","","","","1","0","","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/5/2024 8:54 am","171215529722880_586448927270547","Facebook","Post","Text","The Chicago Public Education Fund"," ","https://www.facebook.com/256370493611727/posts/586448927270547","Join us today anytime until 10:30 AM at Sip & Savor (78 E 47th St) for a casual drop-by event to learn how The Modern Classrooms Project can support your schools with personalized, competency-based learning through the Virtual Mentorship Program!",,"144","144","0","135","135","","4.86%","7","2","2","","0","0","0","0","0","1","0","","","","4","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/5/2024 8:46 am","1864682686045880518","X","Post","Text","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/1864682686045880518","Join us today anytime between 8:30 and 10:30 AM at Sip &amp; Savor (78 E 47th St) for a casual drop-by event to learn how @modernclassproj can support your schools with personalized, competency-based learning through the Virtual Mentorship Program!",,"156","156","","","","3,085","3.85%","6","2","2","","","","","","","1","0","","","","3","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/5/2024 8:45 am","7270448186253524992","LinkedIn","Post","Text","The Chicago Public Education Fund"," ","https://linkedin.com/feed/update/urn:li:share:7270448186253524992","Join us today until 10:30 AM at Sip & Savor (78 E 47th St) for a casual drop-by event to learn how The Modern Classrooms Project can support your schools with personalized, competency-based learning through the Virtual Mentorship Program!",,"782","782","","","","","3.07%","24","1","1","","","","","","","0","0","","23","","","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/3/2024 6:16 pm","1864101310670287164","X","'@Reply","Text","'@TheFundChicago"," ","https://twitter.com/TheFundChicago/status/1864101310670287164","'@MClarkEagles @ChiPubSchools Love🙌",,"6","6","","","","","0%","0","0","0","","","","","","","0","0","","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/3/2024 8:00 am","7269712075411664896","LinkedIn","Post","Photo","The Chicago Public Education Fund","Cheyane Bligen","https://linkedin.com/feed/update/urn:li:share:7269712075411664896","The Fund is excited to host a new Masterclass on LSC management. This program aims to help you build productive relationships, streamline LSC processes, and utilize your council’s resources to achieve meaningful outcomes for your schools. RSVP today!

https://bit.ly/4fBuhjf",,"270","270","","","","","3.33%","9","2","2","","","","","","","0","1","","6","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/3/2024 8:00 am","1863946401249411417","X","Post","Photo","'@TheFundChicago","Cheyane Bligen","https://twitter.com/TheFundChicago/status/1863946401249411417","The Fund is excited to host a new Masterclass on LSC management. This program aims to help you build productive relationships, streamline LSC processes, and utilize your council’s resources to achieve meaningful outcomes for your schools. RSVP today!

https://t.co/vz1FqxtrMK https://t.co/uE95GUqVH3","https://twitter.com/TheFundChicago/status/1863946401249411417/photo/1, https://bit.ly/4fBuhjf","169","169","","","","4,210","4.14%","7","1","1","","","","","","","0","1","","1","","4","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/3/2024 8:00 am","171215529722880_585094800739293","Facebook","Post","Photo","The Chicago Public Education Fund","Cheyane Bligen","https://www.facebook.com/256370493611727/posts/585094800739293","The Fund is excited to host a new Masterclass on LSC management. This program aims to help you build productive relationships, streamline LSC processes, and utilize your council’s resources to achieve meaningful outcomes for your schools. RSVP today!

https://bit.ly/4fBuhjf","https://www.facebook.com/photo.php?fbid=585094787405961&set=a.254107080504735&type=3","171","171","0","162","162","","2.92%","5","3","3","","0","0","0","0","0","1","0","","1","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
