"Date","Network","Profile","Audience","Net Audience Growth","Audience Gained","Sent Messages (Total)","Published Posts (Total)","Received Messages (Total)","Impressions","Video Views","Engagements","Engagement Rate (per Impression)","Reactions","Comments","Shares","Post Link Clicks","Saves","Other Post Clicks","Other Engagements","Sent posts (X)","Sent Quotes (X)","Sent @Replies (X)","Sent Direct Messages (X)","Sent Posts (Facebook)","Sent Ad Posts (Facebook)","Sent Comments (Facebook)","Sent Ad Comments (Facebook)","Sent Private Messages (Facebook)","Sent Posts (Instagram)","Sent Stories (Instagram)","Sent Reels (Instagram)","Sent Comments (Instagram)","Sent Ad Comments (Instagram)","Sent Posts (Threads)","Sent Quotes (Threads)","Sent Comments (Threads)","Sent Posts (LinkedIn)","Sent Comments (LinkedIn)","Sent Direct Messages (LinkedIn)","Sent Videos (TikTok)","Sent Comments (TikTok)","Sent Pins (Pinterest)","Sent Saves (Pinterest)","Sent Videos (YouTube)","Received Mentions (X)","Received Direct Messages (X)","Received Reposts (X)","Received Quotes (X)","Received New Follower Alerts (X)","Received Wall Posts (Facebook)","Received Comments (Facebook)","Received Ad Comments (Facebook)","Received Private Messages (Facebook)","Received Comments (Instagram)","Received Ad Comments (Instagram)","Received Mentions (Instagram)","Received Media Tags (Instagram)","Received Posts (Threads)","Received Comments (Threads)","Received Comments (LinkedIn)","Received Direct Messages (LinkedIn)","Sent Direct Messages (Instagram)","Received Direct Messages (Instagram)","Received Comments (TikTok)"
"04-14-2026","LinkedIn","The Chicago Public Education Fund","6,143","7","7","1","1","0","1,588","204","358","22.54%","82","0","1","275","","","","","","","","","","","","","","","","0","","","","","1","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"04-15-2026","X","'@TheFundChicago","3,046","1","1","1","1","5","238","27","12","5.04%","2","3","0","0","","3","4","1","0","0","0","","","","","","","","","0","","","","","","","","","","","","","2","0","0","3","0","","","","","0","","0","","","","","","","",""
"04-15-2026","Facebook","The Chicago Public Education Fund","2,627","24","","1","1","6","11,787","171","188","1.59%","63","16","1","3","","105","","","","","","1","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","6","0","0","0","","0","","","","","","","",""
"04-15-2026","LinkedIn","The Chicago Public Education Fund","6,150","14","14","1","1","1","1,922","113","208","10.82%","39","1","-1","169","","","","","","","","","","","","","","","","0","","","","","1","0","0","","","","","","","","","","","","","","","0","","0","","","","1","0","","",""
"04-16-2026","X","'@TheFundChicago","3,047","1","1","3","3","2","174","9","15","8.62%","0","2","0","2","","3","8","1","0","2","0","","","","","","","","","0","","","","","","","","","","","","","2","0","0","0","0","","","","","0","","0","","","","","","","",""
"04-16-2026","Facebook","The Chicago Public Education Fund","2,650","23","","3","1","5","10,271","210","1,945","18.94%","193","58","6","5","","1,683","","","","","","1","0","2","0","0","","","","0","","","","","","","","","","","","","","","","","","0","5","0","0","0","","0","","","","","","","",""
"04-16-2026","LinkedIn","The Chicago Public Education Fund","6,164","7","7","1","1","1","383","61","70","18.28%","15","2","0","53","","","","","","","","","","","","","","","","0","","","","","1","0","0","","","","","","","","","","","","","","","0","","0","","","","1","0","","",""
"04-17-2026","X","'@TheFundChicago","3,046","-1","0","0","0","0","89","3","9","10.11%","1","0","0","2","","5","1","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"04-17-2026","Facebook","The Chicago Public Education Fund","2,656","6","","1","0","1","2,724","79","646","23.72%","62","22","1","1","","560","","","","","","0","0","1","0","0","","","","0","","","","","","","","","","","","","","","","","","0","1","0","0","0","","0","","","","","","","",""
"04-17-2026","LinkedIn","The Chicago Public Education Fund","6,171","2","2","0","0","1","650","63","61","9.38%","7","2","0","52","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","1","0","","",""
"04-18-2026","X","'@TheFundChicago","3,046","0","0","0","0","3","31","1","1","3.23%","1","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","3","0","0","0","0","","","","","0","","0","","","","","","","",""
"04-18-2026","Facebook","The Chicago Public Education Fund","2,661","5","","0","0","0","2,179","95","179","8.21%","13","3","0","1","","162","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"04-18-2026","LinkedIn","The Chicago Public Education Fund","6,171","4","4","0","0","1","431","52","42","9.74%","16","1","0","25","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","1","0","","",""
"04-19-2026","X","'@TheFundChicago","3,044","-2","0","0","0","1","29","0","4","13.79%","1","0","1","0","","0","2","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","1","0","0","","","","","0","","0","","","","","","","",""
"04-19-2026","Facebook","The Chicago Public Education Fund","2,666","5","","0","0","2","5,158","44","182","3.53%","12","3","0","0","","167","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","2","0","0","0","","0","","","","","","","",""
"04-19-2026","LinkedIn","The Chicago Public Education Fund","6,175","2","2","0","0","0","522","109","58","11.11%","12","0","1","45","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"04-20-2026","X","'@TheFundChicago","3,048","4","4","4","4","0","71","0","4","5.63%","0","3","0","0","","1","0","1","0","3","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"04-20-2026","Facebook","The Chicago Public Education Fund","2,666","0","","6","1","6","2,829","43","639","22.59%","14","4","0","0","","621","","","","","","1","0","5","0","0","","","","0","","","","","","","","","","","","","","","","","","0","6","0","0","0","","0","","","","","","","",""
"04-20-2026","LinkedIn","The Chicago Public Education Fund","6,176","4","4","1","1","0","668","212","42","6.29%","4","0","0","38","","","","","","","","","","","","","","","","0","","","","","1","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"04-21-2026","X","'@TheFundChicago","3,047","-1","0","0","0","2","107","6","17","15.89%","5","0","1","1","","9","1","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","2","0","0","","","","","0","","0","","","","","","","",""
"04-21-2026","Facebook","The Chicago Public Education Fund","2,667","1","","0","0","1","2,440","27","210","8.61%","27","12","1","1","","169","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","1","0","0","0","","0","","","","","","","",""
"04-21-2026","LinkedIn","The Chicago Public Education Fund","6,180","4","4","0","0","1","624","133","81","12.98%","37","1","0","43","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","1","0","","",""
"04-22-2026","X","'@TheFundChicago","3,046","-1","0","0","0","1","28","0","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","1","","","","","0","","0","","","","","","","",""
"04-22-2026","Facebook","The Chicago Public Education Fund","2,668","1","","0","0","1","1,113","30","133","11.95%","14","0","0","1","","118","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","1","0","0","0","","0","","","","","","","",""
"04-22-2026","LinkedIn","The Chicago Public Education Fund","6,183","5","5","0","0","0","596","54","60","10.07%","10","0","1","49","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"04-23-2026","X","'@TheFundChicago","3,047","1","1","7","7","0","135","1","11","8.15%","3","3","0","0","","5","0","3","0","4","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"04-23-2026","Facebook","The Chicago Public Education Fund","2,669","1","","2","2","0","1,258","37","92","7.31%","23","7","0","0","","62","","","","","","2","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"04-23-2026","LinkedIn","The Chicago Public Education Fund","6,189","6","6","3","2","3","984","77","76","7.72%","18","4","1","53","","","","","","","","","","","","","","","","0","","","","","2","1","0","","","","","","","","","","","","","","","0","","0","","","","3","0","","",""
"04-24-2026","X","'@TheFundChicago","3,047","0","0","4","4","3","201","3","26","12.94%","2","3","2","2","","9","8","1","0","3","0","","","","","","","","","0","","","","","","","","","","","","","0","0","2","0","1","","","","","0","","0","","","","","","","",""
"04-24-2026","Facebook","The Chicago Public Education Fund","2,670","1","","1","1","0","2,481","42","90","3.63%","33","0","3","14","","40","","","","","","1","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"04-24-2026","LinkedIn","The Chicago Public Education Fund","6,194","3","3","2","1","2","1,013","36","78","7.7%","29","3","0","46","","","","","","","","","","","","","","","","0","","","","","1","1","0","","","","","","","","","","","","","","","0","","0","","","","2","0","","",""
"04-25-2026","X","'@TheFundChicago","3,048","1","1","0","0","4","155","0","18","11.61%","2","0","2","0","","4","10","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","3","0","1","0","0","","","","","0","","0","","","","","","","",""
"04-25-2026","Facebook","The Chicago Public Education Fund","2,672","2","","0","0","8","1,803","31","108","5.99%","14","0","1","1","","92","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","8","0","0","0","0","","0","","","","","","","",""
"04-25-2026","LinkedIn","The Chicago Public Education Fund","6,195","6","6","0","0","1","1,095","0","112","10.23%","24","1","5","82","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","1","0","","",""
"04-26-2026","X","'@TheFundChicago","3,046","-2","0","0","0","2","43","0","2","4.65%","0","0","0","0","","0","2","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","2","0","0","0","0","","","","","0","","0","","","","","","","",""
"04-26-2026","Facebook","The Chicago Public Education Fund","2,673","1","","0","0","0","975","12","9","0.92%","1","0","0","0","","8","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"04-26-2026","LinkedIn","The Chicago Public Education Fund","6,201","5","5","0","0","0","563","0","65","11.55%","17","0","0","48","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"04-27-2026","X","'@TheFundChicago","3,047","1","1","2","2","0","191","0","10","5.24%","2","1","0","0","","3","4","1","0","1","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"04-27-2026","Facebook","The Chicago Public Education Fund","2,675","2","","1","1","0","2,394","21","35","1.46%","8","0","0","1","","26","","","","","","1","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"04-27-2026","LinkedIn","The Chicago Public Education Fund","6,204","4","4","1","1","1","963","7","73","7.58%","18","1","0","54","","","","","","","","","","","","","","","","0","","","","","1","0","0","","","","","","","","","","","","","","","0","","0","","","","1","0","","",""
"04-28-2026","X","'@TheFundChicago","3,046","-1","0","1","1","4","94","0","6","6.38%","0","0","0","0","","4","2","1","0","0","0","","","","","","","","","0","","","","","","","","","","","","","2","0","0","0","2","","","","","0","","0","","","","","","","",""
"04-28-2026","Facebook","The Chicago Public Education Fund","2,677","2","","1","1","0","1,763","9","500","28.36%","199","58","3","0","","240","","","","","","1","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"04-28-2026","LinkedIn","The Chicago Public Education Fund","6,208","8","8","2","2","2","1,511","8","84","5.56%","28","3","1","52","","","","","","","","","","","","","","","","0","","","","","2","0","0","","","","","","","","","","","","","","","0","","0","","","","2","0","","",""
"04-29-2026","X","'@TheFundChicago","3,048","2","2","5","5","2","79","0","7","8.86%","0","4","0","0","","1","2","1","0","4","0","","","","","","","","","0","","","","","","","","","","","","","2","0","0","0","0","","","","","0","","0","","","","","","","",""
"04-29-2026","Facebook","The Chicago Public Education Fund","2,676","-1","","1","1","0","773","17","100","12.94%","37","11","0","2","","50","","","","","","1","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"04-29-2026","LinkedIn","The Chicago Public Education Fund","6,215","4","4","1","1","2","1,190","13","110","9.24%","16","2","0","92","","","","","","","","","","","","","","","","0","","","","","1","0","0","","","","","","","","","","","","","","","0","","0","","","","2","0","","",""
"04-30-2026","X","'@TheFundChicago","3,048","0","0","0","0","1","75","0","7","9.33%","0","0","0","1","","3","3","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","1","","","","","0","","0","","","","","","","",""
"04-30-2026","Facebook","The Chicago Public Education Fund","2,676","0","","0","0","0","486","14","30","6.17%","6","3","1","1","","19","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"04-30-2026","LinkedIn","The Chicago Public Education Fund","6,220","5","5","0","0","0","705","11","43","6.1%","11","0","0","32","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"05-01-2026","X","'@TheFundChicago","3,049","1","1","3","3","2","123","0","4","3.25%","1","2","0","0","","1","0","1","0","2","0","","","","","","","","","0","","","","","","","","","","","","","1","0","0","0","1","","","","","0","","0","","","","","","","",""
"05-01-2026","Facebook","The Chicago Public Education Fund","2,678","2","","1","1","2","823","21","19","2.31%","6","1","0","2","","10","","","","","","1","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","1","1","0","0","0","","0","","","","","","","",""
"05-01-2026","LinkedIn","The Chicago Public Education Fund","6,224","5","5","1","1","2","516","0","45","8.72%","12","2","0","31","","","","","","","","","","","","","","","","0","","","","","1","0","0","","","","","","","","","","","","","","","0","","0","","","","2","0","","",""
"05-02-2026","X","'@TheFundChicago","3,050","1","1","0","0","0","45","0","2","4.44%","0","0","0","0","","2","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"05-02-2026","Facebook","The Chicago Public Education Fund","2,681","3","","1","0","1","860","25","104","12.09%","25","3","1","0","","75","","","","","","0","0","1","0","0","","","","0","","","","","","","","","","","","","","","","","","0","1","0","0","0","","0","","","","","","","",""
"05-02-2026","LinkedIn","The Chicago Public Education Fund","6,229","1","1","0","0","0","386","0","33","8.55%","13","1","0","19","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"05-03-2026","X","'@TheFundChicago","3,049","-1","0","0","0","1","25","1","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","1","0","0","0","0","","","","","0","","0","","","","","","","",""
"05-03-2026","Facebook","The Chicago Public Education Fund","2,681","0","","0","0","0","287","18","103","35.89%","31","6","0","0","","66","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"05-03-2026","LinkedIn","The Chicago Public Education Fund","6,230","1","1","0","0","0","237","0","31","13.08%","5","0","0","26","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"05-04-2026","X","'@TheFundChicago","3,050","1","1","1","1","4","13","0","0","0%","0","0","0","0","","0","0","1","0","0","0","","","","","","","","","0","","","","","","","","","","","","","3","0","0","0","1","","","","","0","","0","","","","","","","",""
"05-04-2026","Facebook","The Chicago Public Education Fund","2,683","2","","1","1","1","997","26","3","0.3%","1","0","0","0","","2","","","","","","1","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","1","0","0","0","","0","","","","","","","",""
"05-04-2026","LinkedIn","The Chicago Public Education Fund","6,231","8","8","1","1","1","503","0","32","6.36%","8","1","0","23","","","","","","","","","","","","","","","","0","","","","","1","0","0","","","","","","","","","","","","","","","0","","0","","","","1","0","","",""
"05-05-2026","X","'@TheFundChicago","3,050","0","0","3","3","2","62","0","7","11.29%","1","2","1","0","","0","3","1","0","2","0","","","","","","","","","0","","","","","","","","","","","","","0","0","1","0","1","","","","","0","","0","","","","","","","",""
"05-05-2026","Facebook","The Chicago Public Education Fund","2,685","2","","1","1","5","2,199","19","241","10.96%","89","30","3","0","","119","","","","","","1","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","1","4","0","0","0","","0","","","","","","","",""
"05-05-2026","LinkedIn","The Chicago Public Education Fund","6,239","2","2","1","1","2","1,152","12","75","6.51%","14","2","0","59","","","","","","","","","","","","","","","","0","","","","","1","0","0","","","","","","","","","","","","","","","0","","0","","","","2","0","","",""
"05-06-2026","X","'@TheFundChicago","3,051","1","1","1","1","2","106","0","10","9.43%","0","1","0","0","","3","6","1","0","0","0","","","","","","","","","0","","","","","","","","","","","","","2","0","0","0","0","","","","","0","","0","","","","","","","",""
"05-06-2026","Facebook","The Chicago Public Education Fund","2,694","9","","1","1","6","5,259","54","154","2.93%","62","13","1","0","","78","","","","","","1","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","1","5","0","0","0","","0","","","","","","","",""
"05-06-2026","LinkedIn","The Chicago Public Education Fund","6,241","1","1","1","1","1","1,001","0","99","9.89%","24","1","0","74","","","","","","","","","","","","","","","","0","","","","","1","0","0","","","","","","","","","","","","","","","0","","0","","","","1","0","","",""
"05-07-2026","X","'@TheFundChicago","3,050","-1","0","0","0","4","72","0","21","29.17%","1","0","0","0","","8","12","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","4","0","0","0","0","","","","","0","","0","","","","","","","",""
"05-07-2026","Facebook","The Chicago Public Education Fund","2,713","19","","0","0","1","6,853","38","1,058","15.44%","200","104","3","2","","749","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","1","0","0","0","","0","","","","","","","",""
"05-07-2026","LinkedIn","The Chicago Public Education Fund","6,242","6","6","0","0","5","1,156","0","63","5.45%","19","7","0","37","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","5","0","","",""
"05-08-2026","X","'@TheFundChicago","3,048","-2","0","0","0","1","21","0","1","4.76%","0","0","0","0","","0","1","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","1","0","0","0","0","","","","","0","","0","","","","","","","",""
"05-08-2026","Facebook","The Chicago Public Education Fund","2,717","4","","0","0","2","1,516","13","378","24.93%","79","41","0","0","","258","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","2","0","0","0","","0","","","","","","","",""
"05-08-2026","LinkedIn","The Chicago Public Education Fund","6,246","1","1","0","0","2","430","0","32","7.44%","8","3","0","21","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","2","0","","",""
"05-09-2026","X","'@TheFundChicago","3,048","0","0","0","0","2","12","0","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","2","0","0","0","0","","","","","0","","0","","","","","","","",""
"05-09-2026","Facebook","The Chicago Public Education Fund","2,717","0","","0","0","0","963","21","103","10.7%","24","18","0","0","","61","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"05-09-2026","LinkedIn","The Chicago Public Education Fund","6,247","4","4","0","0","1","430","0","39","9.07%","16","2","0","21","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","1","0","","",""
"05-10-2026","X","'@TheFundChicago","3,047","-1","0","0","0","2","9","0","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","2","0","0","0","0","","","","","0","","0","","","","","","","",""
"05-10-2026","Facebook","The Chicago Public Education Fund","2,719","2","","0","0","0","682","13","112","16.42%","28","20","1","1","","62","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"05-10-2026","LinkedIn","The Chicago Public Education Fund","6,250","2","2","0","0","0","352","0","40","11.36%","4","0","0","36","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"05-11-2026","X","'@TheFundChicago","3,047","0","0","8","8","1","168","20","8","4.76%","1","5","0","0","","0","2","3","0","5","0","","","","","","","","","0","","","","","","","","","","","","","1","0","0","0","0","","","","","0","","0","","","","","","","",""
"05-11-2026","Facebook","The Chicago Public Education Fund","2,723","4","","2","2","2","3,480","104","66","1.9%","21","1","1","0","","43","","","","","","1","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","2","0","0","0","","0","","","","","","","",""
"05-11-2026","LinkedIn","The Chicago Public Education Fund","6,252","2","2","2","2","0","900","81","51","5.67%","14","0","0","37","","","","","","","","","","","","","","","","0","","","","","2","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"05-12-2026","X","'@TheFundChicago","3,047","0","0","0","0","2","106","12","3","2.83%","0","0","0","0","","2","1","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","2","","","","","0","","0","","","","","","","",""
"05-12-2026","Facebook","The Chicago Public Education Fund","2,724","1","","0","0","2","1,713","52","203","11.85%","35","5","3","1","","159","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","2","0","0","0","","0","","","","","","","",""
"05-12-2026","LinkedIn","The Chicago Public Education Fund","6,254","5","5","1","1","0","612","151","42","6.86%","14","0","1","27","","","","","","","","","","","","","","","","0","","","","","1","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"05-13-2026","X","'@TheFundChicago","3,048","1","1","0","0","0","43","2","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"05-13-2026","Facebook","The Chicago Public Education Fund","2,725","1","","1","0","1","864","27","64","7.41%","11","5","0","1","","47","","","","","","0","0","0","0","1","","","","0","","","","","","","","","","","","","","","","","","0","0","0","1","0","","0","","","","","","","",""
"05-13-2026","LinkedIn","The Chicago Public Education Fund","6,259","1","1","0","0","1","656","185","43","6.55%","9","1","0","33","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","1","0","","",""
"05-14-2026","X","'@TheFundChicago","3,048","0","0","3","3","1","78","21","3","3.85%","0","2","0","0","","1","0","1","0","2","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","1","","","","","0","","0","","","","","","","",""
"05-14-2026","Facebook","The Chicago Public Education Fund","2,726","1","","1","1","0","659","188","30","4.55%","4","1","0","0","","25","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"05-14-2026","LinkedIn","The Chicago Public Education Fund","6,258","3","3","1","1","1","590","145","34","5.76%","9","1","0","24","","","","","","","","","","","","","","","","0","","","","","1","0","0","","","","","","","","","","","","","","","0","","0","","","","1","0","","",""
"05-15-2026","X","'@TheFundChicago","3,050","2","2","0","0","3","95","27","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","3","","","","","0","","0","","","","","","","",""
"05-15-2026","Facebook","The Chicago Public Education Fund","2,726","0","","1","1","0","724","90","29","4.01%","3","1","0","1","","24","","","","","","1","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"05-15-2026","LinkedIn","The Chicago Public Education Fund","6,260","1","1","1","1","0","614","142","60","9.77%","5","0","0","55","","","","","","","","","","","","","","","","0","","","","","1","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"05-16-2026","X","'@TheFundChicago","3,052","2","2","0","0","0","43","11","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"05-16-2026","Facebook","The Chicago Public Education Fund","2,726","0","","0","0","0","314","35","75","23.89%","4","0","0","0","","71","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"05-16-2026","LinkedIn","The Chicago Public Education Fund","6,259","1","1","0","0","0","417","68","63","15.11%","6","0","0","57","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"05-17-2026","X","'@TheFundChicago","3,050","-2","0","0","0","0","6","1","1","16.67%","0","0","0","0","","1","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"05-17-2026","Facebook","The Chicago Public Education Fund","2,726","0","","0","0","0","197","18","22","11.17%","2","0","0","0","","20","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"05-17-2026","LinkedIn","The Chicago Public Education Fund","6,261","3","3","0","0","0","288","49","33","11.46%","8","0","0","25","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"05-18-2026","X","'@TheFundChicago","3,050","0","0","0","0","0","14","1","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"05-18-2026","Facebook","The Chicago Public Education Fund","2,727","1","","0","0","0","192","16","5","2.6%","1","0","0","0","","4","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"05-18-2026","LinkedIn","The Chicago Public Education Fund","6,264","1","1","0","0","2","478","98","13","2.72%","3","1","1","8","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","1","0","","",""
"05-19-2026","X","'@TheFundChicago","3,050","0","0","0","0","0","8","1","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"05-19-2026","Facebook","The Chicago Public Education Fund","2,727","0","","0","0","0","136","15","1","0.74%","1","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"05-19-2026","LinkedIn","The Chicago Public Education Fund","6,265","4","4","0","0","0","301","72","19","6.31%","4","0","0","15","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"05-20-2026","X","'@TheFundChicago","3,050","0","0","2","2","1","25","0","2","8%","0","1","1","0","","0","0","1","0","1","0","","","","","","","","","0","","","","","","","","","","","","","0","0","1","0","0","","","","","0","","0","","","","","","","",""
"05-20-2026","Facebook","The Chicago Public Education Fund","2,727","0","","1","1","0","277","17","0","0%","0","0","0","0","","0","","","","","","1","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"05-20-2026","LinkedIn","The Chicago Public Education Fund","6,269","2","2","1","1","0","259","33","50","19.31%","1","0","0","49","","","","","","","","","","","","","","","","0","","","","","1","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"05-21-2026","X","'@TheFundChicago","3,049","-1","0","0","0","1","32","0","0","0%","0","0","0","0","","0","0","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","1","","","","","0","","0","","","","","","","",""
"05-21-2026","Facebook","The Chicago Public Education Fund","","","","0","0","0","","","7","","3","0","0","3","","1","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"05-21-2026","LinkedIn","The Chicago Public Education Fund","6,272","","","0","0","0","564","38","69","12.23%","6","0","0","63","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
