"Date","Network","Profile","Audience","Net Audience Growth","Audience Gained","Sent Messages (Total)","Published Posts (Total)","Received Messages (Total)","Impressions","Video Views","Engagements","Engagement Rate (per Impression)","Reactions","Comments","Shares","Post Link Clicks","Saves","Other Post Clicks","Other Engagements","Sent posts (X)","Sent Quotes (X)","Sent @Replies (X)","Sent Direct Messages (X)","Sent Posts (Facebook)","Sent Ad Posts (Facebook)","Sent Comments (Facebook)","Sent Ad Comments (Facebook)","Sent Private Messages (Facebook)","Sent Posts (Instagram)","Sent Stories (Instagram)","Sent Reels (Instagram)","Sent Comments (Instagram)","Sent Ad Comments (Instagram)","Sent Posts (Threads)","Sent Quotes (Threads)","Sent Comments (Threads)","Sent Posts (LinkedIn)","Sent Comments (LinkedIn)","Sent Direct Messages (LinkedIn)","Sent Videos (TikTok)","Sent Comments (TikTok)","Sent Pins (Pinterest)","Sent Saves (Pinterest)","Sent Videos (YouTube)","Received Mentions (X)","Received Direct Messages (X)","Received Reposts (X)","Received Quotes (X)","Received New Follower Alerts (X)","Received Wall Posts (Facebook)","Received Comments (Facebook)","Received Ad Comments (Facebook)","Received Private Messages (Facebook)","Received Comments (Instagram)","Received Ad Comments (Instagram)","Received Mentions (Instagram)","Received Media Tags (Instagram)","Received Posts (Threads)","Received Comments (Threads)","Received Comments (LinkedIn)","Received Direct Messages (LinkedIn)","Sent Direct Messages (Instagram)","Received Direct Messages (Instagram)","Received Comments (TikTok)"
"02-10-2022","LinkedIn","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"02-11-2022","X","'@TheFundChicago","","","","1","1","2","","","","","","0","","","","","","1","0","0","0","","","","","","","","","0","","","","","","","","","","","","","2","0","0","0","0","","","","","0","","0","","","","","","","",""
"02-11-2022","Facebook","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"02-11-2022","LinkedIn","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"02-12-2022","X","'@TheFundChicago","","","","0","0","0","","","","","","0","","","","","","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"02-12-2022","Facebook","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"02-12-2022","LinkedIn","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"02-13-2022","X","'@TheFundChicago","","","","0","0","0","","","","","","0","","","","","","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"02-13-2022","Facebook","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"02-13-2022","LinkedIn","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"02-14-2022","X","'@TheFundChicago","","","","1","1","0","","","","","","0","","","","","","1","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"02-14-2022","Facebook","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"02-14-2022","LinkedIn","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"02-15-2022","X","'@TheFundChicago","","","","3","3","1","","","","","","0","","","","","","2","0","1","0","","","","","","","","","0","","","","","","","","","","","","","1","0","0","0","0","","","","","0","","0","","","","","","","",""
"02-15-2022","Facebook","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"02-15-2022","LinkedIn","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"02-16-2022","X","'@TheFundChicago","","","","1","1","3","","","","","","0","","","","","","1","0","0","0","","","","","","","","","0","","","","","","","","","","","","","2","0","1","0","0","","","","","0","","0","","","","","","","",""
"02-16-2022","Facebook","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"02-16-2022","LinkedIn","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"02-17-2022","X","'@TheFundChicago","","","","3","3","1","","","","","","0","","","","","","1","0","2","0","","","","","","","","","0","","","","","","","","","","","","","1","0","0","0","0","","","","","0","","0","","","","","","","",""
"02-17-2022","Facebook","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"02-17-2022","LinkedIn","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"02-18-2022","X","'@TheFundChicago","","","","0","0","1","","","","","","0","","","","","","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","1","0","0","0","0","","","","","0","","0","","","","","","","",""
"02-18-2022","Facebook","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"02-18-2022","LinkedIn","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"02-19-2022","X","'@TheFundChicago","","","","0","0","0","","","","","","0","","","","","","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"02-19-2022","Facebook","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"02-19-2022","LinkedIn","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"02-20-2022","X","'@TheFundChicago","","","","0","0","0","","","","","","0","","","","","","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"02-20-2022","Facebook","The Chicago Public Education Fund","2,094","","","0","0","0","34","2","1","2.94%","1","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"02-20-2022","LinkedIn","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"02-21-2022","X","'@TheFundChicago","","","","0","0","0","","","","","","0","","","","","","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"02-21-2022","Facebook","The Chicago Public Education Fund","2,093","-1","","0","0","0","12","0","0","0%","0","0","0","0","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"02-21-2022","LinkedIn","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"02-22-2022","X","'@TheFundChicago","","","","1","1","0","","","","","","0","","","","","","1","0","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"02-22-2022","Facebook","The Chicago Public Education Fund","2,094","1","","0","0","0","213","1","10","4.69%","3","0","0","1","","6","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"02-22-2022","LinkedIn","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"02-23-2022","X","'@TheFundChicago","","","","2","2","0","","","","","","0","","","","","","1","1","0","0","","","","","","","","","0","","","","","","","","","","","","","0","0","0","0","0","","","","","0","","0","","","","","","","",""
"02-23-2022","Facebook","The Chicago Public Education Fund","2,094","0","","0","0","0","141","5","6","4.26%","2","0","1","2","","1","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"02-23-2022","LinkedIn","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"02-24-2022","X","'@TheFundChicago","","","","1","1","1","","","","","","0","","","","","","1","0","0","0","","","","","","","","","0","","","","","","","","","","","","","1","0","0","0","0","","","","","0","","0","","","","","","","",""
"02-24-2022","Facebook","The Chicago Public Education Fund","2,094","0","","0","0","0","68","2","2","2.94%","0","0","1","1","","0","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"02-24-2022","LinkedIn","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"02-25-2022","X","'@TheFundChicago","","","","1","1","7","","","","","","0","","","","","","1","0","0","0","","","","","","","","","0","","","","","","","","","","","","","5","0","2","0","0","","","","","0","","0","","","","","","","",""
"02-25-2022","Facebook","The Chicago Public Education Fund","2,093","-1","","0","0","0","145","3","10","6.9%","2","0","1","3","","4","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"02-25-2022","LinkedIn","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
"02-26-2022","X","'@TheFundChicago","","","","0","0","3","","","","","","0","","","","","","0","0","0","0","","","","","","","","","0","","","","","","","","","","","","","3","0","0","0","0","","","","","0","","0","","","","","","","",""
"02-26-2022","Facebook","The Chicago Public Education Fund","2,093","0","","0","0","0","124","1","4","3.23%","1","0","0","1","","2","","","","","","0","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","0","0","0","0","0","","0","","","","","","","",""
"02-26-2022","LinkedIn","The Chicago Public Education Fund","","","","0","0","0","","","","","","0","","","","","","","","","","","","","","","","","","0","","","","","0","0","0","","","","","","","","","","","","","","","0","","0","","","","0","0","","",""
